year,occurrence_loss,aggregate_loss,n_events
81104,0.0,0.0,0
81105,0.0,0.0,0
81106,8178843.749937272,8178843.749937272,1
81107,0.0,0.0,0
81108,27191805.57120662,27191805.57120662,1
81109,6527792.478127748,6527792.478127748,1
81110,133129942.24252844,143180763.7724495,2
81111,0.0,0.0,0
81112,15165658.529098004,15165658.529098004,1
81113,5408121.300818335,5408121.300818335,1
81114,0.0,0.0,0
81115,0.0,0.0,0
81116,144891417.92843652,154445872.18944883,2
81117,0.0,0.0,0
81118,3386554.3238806548,3386554.3238806548,1
81119,0.0,0.0,0
81120,0.0,0.0,0
81121,0.0,0.0,0
81122,0.0,0.0,0
81123,13727191.213268137,13727191.213268137,1
81124,30732134.933129326,30732134.933129326,1
81125,12175268.743866755,12175268.743866755,1
81126,8482609.237855114,8482609.237855114,1
81127,116523867.0123063,116523867.0123063,1
81128,34493180.52722597,34493180.52722597,1
81129,0.0,0.0,0
81130,0.0,0.0,0
81131,304941431.95252806,304941431.95252806,1
81132,12816249.745235998,12816249.745235998,1
81133,27885546.977948673,27885546.977948673,1
81134,14667767.77201388,14667767.77201388,1
81135,0.0,0.0,0
81136,775624917.9470599,788441167.6922959,2
81137,0.0,0.0,0
81138,0.0,0.0,0
81139,0.0,0.0,0
81140,13497094.074152246,13497094.074152246,1
81141,95034577.87419945,95034577.87419945,1
81142,48707336.11052309,48707336.11052309,1
81143,0.0,0.0,0
81144,10839293.166531978,10839293.166531978,1
81145,0.0,0.0,0
81146,0.0,0.0,0
81147,52510871.988275796,62145946.52331619,2
81148,0.0,0.0,0
81149,0.0,0.0,0
81150,33855825.99741504,82228757.9277893,3
81151,0.0,0.0,0
81152,12175268.743866755,12175268.743866755,1
81153,37298179.87215075,48084166.02073533,2
81154,5996624.279147845,5996624.279147845,1
81155,692508666.286151,696308431.1487943,2
81156,16282952.310728583,16282952.310728583,1
81157,0.0,0.0,0
81158,40187259.55146766,40187259.55146766,1
81159,318418357.25937057,334358671.99119407,2
81160,6762379.834350139,11419915.083229419,2
81161,10198047.679891802,10198047.679891802,1
81162,45251038.32161601,75944734.65624554,2
81163,7563609.154481918,7563609.154481918,1
81164,13421985.117011957,13421985.117011957,1
81165,9248636.38543349,9248636.38543349,1
81166,9635074.535040397,9635074.535040397,1
81167,6005200.440237049,6005200.440237049,1
81168,0.0,0.0,0
81169,13512800.783321777,13512800.783321777,1
81170,0.0,0.0,0
81171,19661155.565997753,34351384.25854643,2
81172,0.0,0.0,0
81173,144128236.07542315,273429879.28944844,2
81174,60812916.356777415,74009106.40924619,3
81175,19301521.2676756,19301521.2676756,1
81176,0.0,0.0,0
81177,0.0,0.0,0
81178,14690228.692548672,26539714.779034033,2
81179,41708084.91622211,59225280.53533039,2
81180,14128361.669668384,14128361.669668384,1
81181,0.0,0.0,0
81182,203489783.36316997,215310597.83030593,2
81183,0.0,0.0,0
81184,8504991.919199593,8504991.919199593,1
81185,52107907.60723579,82362193.8113023,3
81186,7728414.014892113,7728414.014892113,1
81187,0.0,0.0,0
81188,640222203.7856503,640222203.7856503,1
81189,7728414.014892113,7728414.014892113,1
81190,173704635.08957118,284074268.8970135,4
81191,99855165.77608436,99855165.77608436,1
81192,0.0,0.0,0
81193,17379394.173181348,24943003.327663265,2
81194,23854279.15679451,23854279.15679451,1
81195,9635074.535040397,9635074.535040397,1
81196,0.0,0.0,0
81197,0.0,0.0,0
81198,16059534.215515614,27866947.47247963,3
81199,80541122.01260236,80541122.01260236,1
81200,89102724.23618326,113361236.06029855,3
81201,11367167.44606704,11367167.44606704,1
81202,673104921.0552411,953043178.2256327,4
81203,120808315.81772333,120808315.81772333,1
81204,13421985.117011957,13421985.117011957,1
81205,15743221.907782067,15743221.907782067,1
81206,341369059.36646265,341369059.36646265,1
81207,234923797.6405894,343110535.36994046,2
81208,0.0,0.0,0
81209,414362191.02060866,414362191.02060866,1
81210,135544986.96947622,196044968.37094557,2
81211,7503646.437152933,7503646.437152933,1
81212,7897729.02103815,14712866.655632218,2
81213,160969527.86446097,202071402.98258847,2
81214,279233716.3075436,279233716.3075436,1
81215,7282527.914703421,7282527.914703421,1
81216,55097953.418694735,55097953.418694735,1
81217,0.0,0.0,0
81218,89102724.23618326,89102724.23618326,1
81219,60603323.41132791,60603323.41132791,1
81220,19301521.2676756,33429882.937343985,2
81221,325918940.266482,325918940.266482,1
81222,16951221.25895195,16951221.25895195,1
81223,0.0,0.0,0
81224,225817862.07982284,320409083.1348864,2
81225,0.0,0.0,0
81226,60603323.41132791,60603323.41132791,1
81227,61432234.91246064,67428859.19160849,2
81228,11849486.086485364,11849486.086485364,1
81229,4953485.662089885,4953485.662089885,1
81230,33995604.145553775,33995604.145553775,1
81231,9554454.261012316,9554454.261012316,1
81232,524187750.37958956,524187750.37958956,1
81233,55669446.24493294,69929263.02516466,3
81234,10785986.148584582,10785986.148584582,1
81235,0.0,0.0,0
81236,13497094.074152246,38718440.118101835,3
81237,13727191.213268137,13727191.213268137,1
81238,0.0,0.0,0
81239,124201831.29204188,124201831.29204188,1
81240,14443257.98441732,14443257.98441732,1
81241,0.0,0.0,0
81242,7814425.236326847,7814425.236326847,1
81243,0.0,0.0,0
81244,163258735.56071186,229413966.1381932,2
81245,30842238.187661607,36838862.46680945,2
81246,58310321.95134956,58310321.95134956,1
81247,102085719.2628597,102085719.2628597,1
81248,11232988.936521646,11232988.936521646,1
81249,11849486.086485364,11849486.086485364,1
81250,0.0,0.0,0
81251,36799396.2331159,36799396.2331159,1
81252,0.0,0.0,0
81253,10774928.437592648,10774928.437592648,1
81254,0.0,0.0,0
81255,0.0,0.0,0
81256,205097666.6806258,235728210.10499796,3
81257,0.0,0.0,0
81258,120743640.52197525,168544442.73362827,4
81259,0.0,0.0,0
81260,116273112.51108614,139190172.12061596,2
81261,26620656.550111208,32648492.420924775,2
81262,12474405.967996178,12474405.967996178,1
81263,0.0,0.0,0
81264,134746458.24168524,134746458.24168524,1
81265,0.0,0.0,0
81266,0.0,0.0,0
81267,30693696.334629532,30693696.334629532,1
81268,99195409.56022304,99195409.56022304,1
81269,0.0,0.0,0
81270,57413426.87638447,57413426.87638447,1
81271,0.0,0.0,0
81272,10473415.163637757,10473415.163637757,1
81273,0.0,0.0,0
81274,36838097.24417436,56110062.786529064,2
81275,13853691.142361563,13853691.142361563,1
81276,0.0,0.0,0
81277,14791866.619392429,14791866.619392429,1
81278,8027896.285298104,8027896.285298104,1
81279,19301521.2676756,19301521.2676756,1
81280,6815137.634594068,12852335.379632162,2
81281,54238896.89412223,54238896.89412223,1
81282,0.0,0.0,0
81283,0.0,0.0,0
81284,0.0,0.0,0
81285,53815158.625362016,157278758.34340465,5
81286,16059534.215515614,16059534.215515614,1
81287,7141032.628504204,7141032.628504204,1
81288,17736576.258348428,17736576.258348428,1
81289,0.0,0.0,0
81290,14128361.669668384,14128361.669668384,1
81291,13956474.722370777,13956474.722370777,1
81292,35129606.77676158,35129606.77676158,1
81293,13512800.783321777,13512800.783321777,1
81294,9895612.888862375,9895612.888862375,1
81295,0.0,0.0,0
81296,214602021.34778595,292063893.7344861,4
81297,0.0,0.0,0
81298,26629415.66336205,26629415.66336205,1
81299,0.0,0.0,0
81300,12212702.583122531,12212702.583122531,1
81301,11878730.741301032,31370979.004409097,3
81302,123469480.18255293,164695608.96492738,2
81303,9554454.261012316,9554454.261012316,1
81304,11878730.741301032,11878730.741301032,1
81305,0.0,0.0,0
81306,0.0,0.0,0
81307,0.0,0.0,0
81308,15165658.529098004,15165658.529098004,1
81309,0.0,0.0,0
81310,82678722.81802428,86478487.68066752,2
81311,0.0,0.0,0
81312,9981064.27464203,9981064.27464203,1
81313,0.0,0.0,0
81314,0.0,0.0,0
81315,16049793.483649122,16049793.483649122,1
81316,0.0,0.0,0
81317,4337295.782799825,4337295.782799825,1
81318,246172433.38062608,246172433.38062608,1
81319,96351916.12673804,122591204.86186182,3
81320,0.0,0.0,0
81321,14443257.98441732,14443257.98441732,1
81322,14730868.059647173,20396666.468742415,2
81323,374725932.554474,396816638.58883804,2
81324,13591983.5353877,13591983.5353877,1
81325,9895612.888862375,17178140.803565796,2
81326,54021906.50359968,54021906.50359968,1
81327,4816539.969129081,4816539.969129081,1
81328,0.0,0.0,0
81329,6554834.692167189,6554834.692167189,1
81330,0.0,0.0,0
81331,36838097.24417436,41444807.94542533,2
81332,48515874.2004142,48515874.2004142,1
81333,25094383.0726474,40260041.601745404,2
81334,0.0,0.0,0
81335,0.0,0.0,0
81336,66155230.57748134,71563351.87829967,2
81337,18044629.03013634,30037688.128386863,2
81338,0.0,0.0,0
81339,25072791.94499182,25072791.94499182,1
81340,163258735.56071186,238946310.32534477,2
81341,60499981.401469365,60499981.401469365,1
81342,0.0,0.0,0
81343,75687574.76463291,135663590.4743501,2
81344,320250134.6441426,320250134.6441426,1
81345,6991775.479865093,6991775.479865093,1
81346,55097953.418694735,55097953.418694735,1
81347,0.0,0.0,0
81348,43971042.132971,43971042.132971,1
81349,56478443.606970534,56478443.606970534,1
81350,40509468.75204233,40509468.75204233,1
81351,8007648.394320772,8007648.394320772,1
81352,132941131.31938066,132941131.31938066,1
81353,6991775.479865093,6991775.479865093,1
81354,0.0,0.0,0
81355,9782158.49850342,9782158.49850342,1
81356,0.0,0.0,0
81357,0.0,0.0,0
81358,36799396.2331159,52858930.44863151,2
81359,8749370.200578064,14772539.481641369,2
81360,0.0,0.0,0
81361,17517195.619108282,32641574.9391314,2
81362,0.0,0.0,0
81363,0.0,0.0,0
81364,0.0,0.0,0
81365,26620656.550111208,26620656.550111208,1
81366,12208205.639153829,12208205.639153829,1
81367,0.0,0.0,0
81368,0.0,0.0,0
81369,0.0,0.0,0
81370,0.0,0.0,0
81371,0.0,0.0,0
81372,0.0,0.0,0
81373,0.0,0.0,0
81374,19301521.2676756,43287737.214635134,3
81375,0.0,0.0,0
81376,0.0,0.0,0
81377,14220661.234194111,14220661.234194111,1
81378,55955220.53386964,55955220.53386964,1
81379,20878684.5389264,20878684.5389264,1
81380,10783146.434713703,10783146.434713703,1
81381,0.0,0.0,0
81382,108186737.72935107,108186737.72935107,1
81383,41101875.11812751,48202877.36426817,2
81384,8749370.200578064,8749370.200578064,1
81385,0.0,0.0,0
81386,0.0,0.0,0
81387,54021906.50359968,54021906.50359968,1
81388,135544986.96947622,175864966.69936126,4
81389,8749370.200578064,8749370.200578064,1
81390,134746458.24168524,306128753.5178355,4
81391,5942345.612417857,5942345.612417857,1
81392,0.0,0.0,0
81393,24868536.937050693,24868536.937050693,1
81394,0.0,0.0,0
81395,152579976.72730052,152579976.72730052,1
81396,0.0,0.0,0
81397,89102724.23618326,127101877.65209727,3
81398,95034577.87419945,101849715.50879352,2
81399,65826987.97837494,65826987.97837494,1
81400,0.0,0.0,0
81401,0.0,0.0,0
81402,14690228.692548672,14690228.692548672,1
81403,14443257.98441732,14443257.98441732,1
81404,0.0,0.0,0
81405,16246669.462293182,16246669.462293182,1
81406,141416429.80007327,141416429.80007327,1
81407,0.0,0.0,0
81408,8690505.322732758,8690505.322732758,1
81409,0.0,0.0,0
81410,4657535.24887928,4657535.24887928,1
81411,0.0,0.0,0
81412,44101024.52080011,44101024.52080011,1
81413,0.0,0.0,0
81414,0.0,0.0,0
81415,0.0,0.0,0
81416,11367167.44606704,11367167.44606704,1
81417,7728414.014892113,7728414.014892113,1
81418,163258735.56071186,196003763.1836535,2
81419,0.0,0.0,0
81420,80365283.25640513,95033051.02841902,2
81421,14730868.059647173,14730868.059647173,1
81422,0.0,0.0,0
81423,6554834.692167189,6554834.692167189,1
81424,10557403.032947248,10557403.032947248,1
81425,0.0,0.0,0
81426,464908411.8554643,475465814.8884115,2
81427,0.0,0.0,0
81428,22726325.56925513,45339869.074167505,3
81429,0.0,0.0,0
81430,0.0,0.0,0
81431,32745027.622941643,65051724.69680176,3
81432,0.0,0.0,0
81433,0.0,0.0,0
81434,4755125.657537802,4755125.657537802,1
81435,0.0,0.0,0
81436,0.0,0.0,0
81437,0.0,0.0,0
81438,12099533.413758263,12099533.413758263,1
81439,0.0,0.0,0
81440,762590366.7973957,762590366.7973957,1
81441,0.0,0.0,0
81442,0.0,0.0,0
81443,0.0,0.0,0
81444,13189928.234943908,23663343.398581665,2
81445,0.0,0.0,0
81446,0.0,0.0,0
81447,205097666.6806258,205097666.6806258,1
81448,54795177.54887406,54795177.54887406,1
81449,13853691.142361563,13853691.142361563,1
81450,205097666.6806258,205097666.6806258,1
81451,128627707.8954528,202080879.3011691,2
81452,7375967.542651335,7375967.542651335,1
81453,11993059.098250525,11993059.098250525,1
81454,0.0,0.0,0
81455,0.0,0.0,0
81456,13727191.213268137,13727191.213268137,1
81457,0.0,0.0,0
81458,0.0,0.0,0
81459,13591983.5353877,13591983.5353877,1
81460,0.0,0.0,0
81461,6815137.634594068,13275305.545530573,2
81462,28538032.39108893,43268900.450736105,2
81463,0.0,0.0,0
81464,45000108.67770727,45000108.67770727,1
81465,41708084.91622211,74140130.06378233,3
81466,0.0,0.0,0
81467,0.0,0.0,0
81468,96546257.88630328,106181332.42134367,2
81469,32745027.622941643,51645652.6358713,3
81470,39759421.90636887,48050254.24166217,2
81471,7879768.410650327,15759536.821300654,2
81472,55669446.24493294,68859374.47987685,2
81473,0.0,0.0,0
81474,204814221.60499737,232699768.58294603,2
81475,0.0,0.0,0
81476,0.0,0.0,0
81477,13189928.234943908,24422917.171465553,2
81478,9635074.535040397,9635074.535040397,1
81479,48707336.11052309,48707336.11052309,1
81480,0.0,0.0,0
81481,0.0,0.0,0
81482,27885546.977948673,37134183.36338216,2
81483,116523867.0123063,116523867.0123063,1
81484,10212426.889577724,10212426.889577724,1
81485,6027835.870813565,6027835.870813565,1
81486,0.0,0.0,0
81487,112044799.3066122,112044799.3066122,1
81488,107286225.54187241,107286225.54187241,1
81489,280999723.6444988,368797106.24540496,4
81490,0.0,0.0,0
81491,42814485.658037834,42814485.658037834,1
81492,8391508.878099462,8391508.878099462,1
81493,98308682.75766745,142409707.27846757,2
81494,8125080.817041025,8125080.817041025,1
81495,60499981.401469365,60499981.401469365,1
81496,39207405.99223724,39207405.99223724,1
81497,270066971.4091965,270066971.4091965,1
81498,0.0,0.0,0
81499,30011049.916122988,52504660.64820051,2
81500,7563609.154481918,7563609.154481918,1
81501,9981064.27464203,9981064.27464203,1
81502,7879768.410650327,7879768.410650327,1
81503,6750026.997128538,12777862.867942102,2
81504,0.0,0.0,0
81505,274130934.6130818,330086155.14695144,2
81506,0.0,0.0,0
81507,0.0,0.0,0
81508,8749370.200578064,8749370.200578064,1
81509,0.0,0.0,0
81510,0.0,0.0,0
81511,101515525.81354403,101515525.81354403,1
81512,14220661.234194111,14220661.234194111,1
81513,12212702.583122531,12212702.583122531,1
81514,0.0,0.0,0
81515,0.0,0.0,0
81516,0.0,0.0,0
81517,11938591.692281011,11938591.692281011,1
81518,0.0,0.0,0
81519,0.0,0.0,0
81520,26620656.550111208,26620656.550111208,1
81521,43267953.96468715,43267953.96468715,1
81522,5408121.300818335,5408121.300818335,1
81523,0.0,0.0,0
81524,91982186.5800761,91982186.5800761,1
81525,0.0,0.0,0
81526,0.0,0.0,0
81527,0.0,0.0,0
81528,410004034.6733809,447309769.6418787,2
81529,0.0,0.0,0
81530,0.0,0.0,0
81531,29749122.54602083,44192380.53043815,2
81532,0.0,0.0,0
81533,0.0,0.0,0
81534,11849486.086485364,17515284.495580606,2
81535,14128361.669668384,19536482.97048672,2
81536,52510871.988275796,74621668.99868359,3
81537,14128361.669668384,14128361.669668384,1
81538,43971042.132971,43971042.132971,1
81539,144891417.92843652,144891417.92843652,1
81540,28726823.441646017,40635672.97471058,2
81541,36480264.8918034,70346668.85554442,2
81542,546908378.2007028,546908378.2007028,1
81543,0.0,0.0,0
81544,0.0,0.0,0
81545,274710130.35263014,274710130.35263014,1
81546,0.0,0.0,0
81547,755517675.000356,755517675.000356,1
81548,61432234.91246064,69439883.30678141,2
81549,0.0,0.0,0
81550,15743221.907782067,30238903.941607468,2
81551,0.0,0.0,0
81552,36684845.61445957,79303106.95872656,3
81553,40509468.75204233,40509468.75204233,1
81554,0.0,0.0,0
81555,99195409.56022304,199073062.23399895,3
81556,16625922.723700646,16625922.723700646,1
81557,0.0,0.0,0
81558,255733125.6186659,255733125.6186659,1
81559,0.0,0.0,0
81560,12175268.743866755,12175268.743866755,1
81561,0.0,0.0,0
81562,0.0,0.0,0
81563,44162474.731962726,44162474.731962726,1
81564,0.0,0.0,0
81565,516553967.5007916,524451696.5218298,2
81566,0.0,0.0,0
81567,6037197.745038094,6037197.745038094,1
81568,0.0,0.0,0
81569,21421528.71480546,21421528.71480546,1
81570,0.0,0.0,0
81571,9987901.464909498,9987901.464909498,1
81572,0.0,0.0,0
81573,112184322.83102371,112184322.83102371,1
81574,7897729.02103815,7897729.02103815,1
81575,0.0,0.0,0
81576,12208205.639153829,12208205.639153829,1
81577,12212702.583122531,23757312.038118724,2
81578,0.0,0.0,0
81579,0.0,0.0,0
81580,0.0,0.0,0
81581,0.0,0.0,0
81582,0.0,0.0,0
81583,6750026.997128538,6750026.997128538,1
81584,0.0,0.0,0
81585,177998082.6722674,197602879.02817765,3
81586,0.0,0.0,0
81587,16887704.62280006,33036843.354055174,2
81588,13956474.722370777,13956474.722370777,1
81589,0.0,0.0,0
81590,0.0,0.0,0
81591,94104154.83243945,154080170.54215664,2
81592,16149138.731255114,31932535.141118966,2
81593,0.0,0.0,0
81594,19490378.32271216,19490378.32271216,1
81595,43971042.132971,57077757.179437146,2
81596,0.0,0.0,0
81597,0.0,0.0,0
81598,27504748.040028088,27504748.040028088,1
81599,0.0,0.0,0
81600,488999010.4055636,488999010.4055636,1
81601,36268675.45144332,36268675.45144332,1
81602,71495977.04201338,112597852.16014089,2
81603,13106715.046466138,17861840.70400394,2
81604,168016933.55161604,182808800.17100847,2
81605,0.0,0.0,0
81606,151748457.04438847,151748457.04438847,1
81607,0.0,0.0,0
81608,48693626.09443842,56721522.37973652,2
81609,0.0,0.0,0
81610,6965216.335215202,6965216.335215202,1
81611,0.0,0.0,0
81612,26620656.550111208,42703031.97815681,3
81613,585572882.7973692,585572882.7973692,1
81614,0.0,0.0,0
81615,0.0,0.0,0
81616,45601306.037989445,60332174.09763662,2
81617,48466815.82742663,56474464.2217474,2
81618,8290832.335293303,8290832.335293303,1
81619,0.0,0.0,0
81620,0.0,0.0,0
81621,14791866.619392429,22799515.0137132,2
81622,120145054.07751082,120145054.07751082,1
81623,9987901.464909498,9987901.464909498,1
81624,13497094.074152246,20312231.708746314,2
81625,15743221.907782067,30186479.892199386,2
81626,0.0,0.0,0
81627,0.0,0.0,0
81628,0.0,0.0,0
81629,0.0,0.0,0
81630,91982186.5800761,91982186.5800761,1
81631,0.0,0.0,0
81632,0.0,0.0,0
81633,0.0,0.0,0
81634,40187259.55146766,49822334.08650805,2
81635,0.0,0.0,0
81636,0.0,0.0,0
81637,0.0,0.0,0
81638,0.0,0.0,0
81639,0.0,0.0,0
81640,0.0,0.0,0
81641,76357171.2370459,76357171.2370459,1
81642,6527792.478127748,6527792.478127748,1
81643,0.0,0.0,0
81644,17379394.173181348,17379394.173181348,1
81645,0.0,0.0,0
81646,6666167.047949493,6666167.047949493,1
81647,11938591.692281011,11938591.692281011,1
81648,133445883.69708161,133445883.69708161,1
81649,0.0,0.0,0
81650,31880309.809167325,78166069.3942928,4
81651,25666719.300879225,25666719.300879225,1
81652,107494207.38716085,107494207.38716085,1
81653,294394144.936998,294394144.936998,1
81654,0.0,0.0,0
81655,36838097.24417436,36838097.24417436,1
81656,119313026.44085646,119313026.44085646,1
81657,0.0,0.0,0
81658,79677052.72485335,79677052.72485335,1
81659,11878730.741301032,11878730.741301032,1
81660,158881472.20723975,158881472.20723975,1
81661,68130355.04003827,123507107.77941908,3
81662,6750026.997128538,6750026.997128538,1
81663,11544609.454996193,11544609.454996193,1
81664,0.0,0.0,0
81665,204814221.60499737,204814221.60499737,1
81666,8829867.918317575,8829867.918317575,1
81667,62803725.171181396,71094557.5064747,2
81668,0.0,0.0,0
81669,17517195.619108282,17517195.619108282,1
81670,6023169.281063305,6023169.281063305,1
81671,0.0,0.0,0
81672,0.0,0.0,0
81673,0.0,0.0,0
81674,55955220.53386964,55955220.53386964,1
